order_number,order_date,product_code,producto_id,producto_nombre,categoria,quantity,price,sales,country,country_norm,region,subregion,cliente_id,nombre,ciudad
10106,2003-02-17,S24_1785,59,S24_1785,Vintage Cars,28,88.63,2481.64,Italy,Italy,,,62,Agathe Leroux,Bordeaux
10120,2003-04-29,S24_1785,59,S24_1785,Vintage Cars,39,100.0,4651.53,Australia,Australia,,,98,Addison Martin,Radisson
10133,2003-06-27,S24_1785,59,S24_1785,Vintage Cars,41,94.1,3858.1,Spain,Spain,,,73,Deveny Hartsuiker,Sint Agatha
10145,2003-08-25,S24_1785,59,S24_1785,Vintage Cars,40,87.54,3501.6,USA,United States,,,26,Miro Niemela,Nastola
10168,2003-10-28,S24_1785,59,S24_1785,Vintage Cars,49,100.0,6433.7,USA,United States,,,66,Olive Martin,Christchurch
10210,2004-01-12,S24_1785,59,S24_1785,Vintage Cars,27,98.48,2658.96,Japan,Japan,Asia,,73,Deveny Hartsuiker,Sint Agatha
10223,2004-02-20,S24_1785,59,S24_1785,Vintage Cars,34,100.0,3608.76,Australia,Australia,,,73,Deveny Hartsuiker,Sint Agatha
10235,2004-04-02,S24_1785,59,S24_1785,Vintage Cars,23,96.29,2214.67,Canada,Canada,,,40,Barb Parker,Plymouth
10250,2004-05-11,S24_1785,59,S24_1785,Vintage Cars,31,88.63,2747.53,USA,United States,,,17,Yashodha Saldanha,Bhusawal
10262,2004-06-24,S24_1785,59,S24_1785,Vintage Cars,34,97.38,3310.92,Spain,Spain,,,1,Jenny Bourgeois,Miège
10275,2004-07-23,S24_1785,59,S24_1785,Vintage Cars,25,95.2,2380.0,France,France,,,89,Deniz Türkyılmaz,Manisa
10284,2004-08-21,S24_1785,59,S24_1785,Vintage Cars,22,100.0,2310.88,Norway,Norway,,,61,Valentín Moreno,San Sebastián
10297,2004-09-16,S24_1785,59,S24_1785,Vintage Cars,32,100.0,4061.76,Ireland,Ireland,,,43,Lily Clark,Port Elgin
10308,2004-10-15,S24_1785,59,S24_1785,Vintage Cars,31,100.0,3493.7,USA,United States,,,42,Mladen Jeremić,Jagodina
10316,2004-11-01,S24_1785,59,S24_1785,Vintage Cars,25,100.0,2872.25,UK,United Kingdom,,,25,Wanda Lucas,The Colony
10328,2004-11-12,S24_1785,59,S24_1785,Vintage Cars,47,87.54,4114.38,Italy,Italy,,,39,Noah Mortensen,Allinge
10339,2004-11-23,S24_1785,59,S24_1785,Vintage Cars,21,50.65,1063.65,Japan,Japan,Asia,,35,Lada Trajković,Mionica
10353,2004-12-04,S24_1785,59,S24_1785,Vintage Cars,28,71.73,2008.44,USA,United States,,,3,Noélie Bourgeois,Lille
10374,2005-02-02,S24_1785,59,S24_1785,Vintage Cars,46,94.1,4328.6,Australia,Australia,,,44,Nella Koskinen,Hamina
10386,2005-03-01,S24_1785,59,S24_1785,Vintage Cars,33,41.71,1376.43,Spain,Spain,,,51,Alexander Gagné,Woodstock
10398,2005-03-30,S24_1785,59,S24_1785,Vintage Cars,43,100.0,5552.16,France,France,,,94,حسین نكو نظر,ورامین
10401,2005-04-03,S24_1785,59,S24_1785,Vintage Cars,38,96.29,3659.02,USA,United States,,,98,Addison Martin,Radisson
10416,2005-05-10,S24_1785,59,S24_1785,Vintage Cars,47,88.63,4165.61,Italy,Italy,,,12,Cassandra Tronstad,Havøysund
10101,2003-01-09,S24_1937,60,S24_1937,Vintage Cars,45,31.2,1404.0,Germany,Germany,,,19,Rose Young,Waterloo
10110,2003-03-18,S24_1937,60,S24_1937,Vintage Cars,20,35.51,710.2,UK,United Kingdom,,,44,Nella Koskinen,Hamina
10124,2003-05-21,S24_1937,60,S24_1937,Vintage Cars,45,37.84,1702.8,USA,United States,,,59,Demid Lisickiy,Yalta
10149,2003-09-12,S24_1937,60,S24_1937,Vintage Cars,36,33.19,1194.84,USA,United States,,,49,Hudson Morris,Timaru
10162,2003-10-18,S24_1937,60,S24_1937,Vintage Cars,37,27.22,1007.14,USA,United States,,,61,Valentín Moreno,San Sebastián
10173,2003-11-05,S24_1937,60,S24_1937,Vintage Cars,31,31.53,977.43,Italy,Italy,,,17,Yashodha Saldanha,Bhusawal
10182,2003-11-12,S24_1937,60,S24_1937,Vintage Cars,39,36.84,1436.76,USA,United States,,,74,Benjamin Jimenez,Wells
10193,2003-11-21,S24_1937,60,S24_1937,Vintage Cars,26,29.21,759.46,Australia,Australia,,,57,Sofia Edwards,Invercargill
10205,2003-12-03,S24_1937,60,S24_1937,Vintage Cars,32,37.17,1189.44,Spain,Spain,,,55,Alex Williams,Ballina
10214,2004-01-26,S24_1937,60,S24_1937,Vintage Cars,20,34.19,683.8,Spain,Spain,,,47,Giovana Moreira,Americana
10227,2004-03-02,S24_1937,60,S24_1937,Vintage Cars,42,29.21,1226.82,France,France,,,12,Cassandra Tronstad,Havøysund
10243,2004-04-26,S24_1937,60,S24_1937,Vintage Cars,33,29.54,974.82,USA,United States,,,62,Agathe Leroux,Bordeaux
10280,2004-08-17,S24_1937,60,S24_1937,Vintage Cars,20,28.88,577.6,Italy,Italy,,,80,Frederick Steward,Leicester
10288,2004-09-01,S24_1937,60,S24_1937,Vintage Cars,29,38.17,1106.93,Singapore,Singapore,Asia,,88,Julio Murray,Shepparton
10304,2004-10-11,S24_1937,60,S24_1937,Vintage Cars,23,30.2,694.6,France,France,,,83,Letizia Nicolas,Rüegsau
10312,2004-10-21,S24_1937,60,S24_1937,Vintage Cars,39,29.54,1152.06,USA,United States,,,8,Eduardo Treviño,Ozuluama
10322,2004-11-04,S24_1937,60,S24_1937,Vintage Cars,20,100.0,2624.0,USA,United States,,,95,Malik Margaret,Fountainbleu
10332,2004-11-17,S24_1937,60,S24_1937,Vintage Cars,45,81.91,3685.95,UK,United Kingdom,,,21,Pamela Colunga,Río Florido
10344,2004-11-25,S24_1937,60,S24_1937,Vintage Cars,20,35.18,703.6,France,France,,,81,Priscilla Caldwell,Scottsdale
10356,2004-12-09,S24_1937,60,S24_1937,Vintage Cars,48,100.0,9720.0,France,France,,,87,Tomás Solorzano,Catalinas (Francisco Villa)
10367,2005-01-12,S24_1937,60,S24_1937,Vintage Cars,23,36.29,834.67,USA,United States,,,80,Frederick Steward,Leicester
10380,2005-02-16,S24_1937,60,S24_1937,Vintage Cars,32,70.56,2257.92,Spain,Spain,,,70,Aiden Griffin,Loughrea
10391,2005-03-09,S24_1937,60,S24_1937,Vintage Cars,33,100.0,8344.71,Australia,Australia,,,72,Daniel Denys,Selkirk
10409,2005-04-23,S24_1937,60,S24_1937,Vintage Cars,61,29.54,1801.94,Singapore,Singapore,Asia,,25,Wanda Lucas,The Colony
10420,2005-05-29,S24_1937,60,S24_1937,Vintage Cars,45,26.88,1209.6,Australia,Australia,,,82,بنیامین حیدری,رشت
10107,2003-02-24,S24_2000,61,S24_2000,Vintage Cars,38,83.03,3155.14,USA,United States,,,89,Deniz Türkyılmaz,Manisa
10120,2003-04-29,S24_2000,61,S24_2000,Vintage Cars,34,83.79,2848.86,Australia,Australia,,,12,Cassandra Tronstad,Havøysund
10134,2003-07-01,S24_2000,61,S24_2000,Vintage Cars,43,83.03,3570.29,France,France,,,15,Rasmus Christensen,Randers Nø
10145,2003-08-25,S24_2000,61,S24_2000,Vintage Cars,47,83.03,3902.41,USA,United States,,,59,Demid Lisickiy,Yalta
10158,2003-10-10,S24_2000,61,S24_2000,Vintage Cars,22,67.03,1474.66,Norway,Norway,,,26,Miro Niemela,Nastola
10168,2003-10-28,S24_2000,61,S24_2000,Vintage Cars,29,75.41,2186.89,USA,United States,,,26,Miro Niemela,Nastola
10180,2003-11-11,S24_2000,61,S24_2000,Vintage Cars,28,68.55,1919.4,France,France,,,47,Giovana Moreira,Americana
10188,2003-11-18,S24_2000,61,S24_2000,Vintage Cars,40,91.4,3656.0,Norway,Norway,,,32,May Wie,Andselv
10201,2003-12-01,S24_2000,61,S24_2000,Vintage Cars,25,73.88,1847.0,USA,United States,,,10,Nadia Mayorga,Carapán
10210,2004-01-12,S24_2000,61,S24_2000,Vintage Cars,30,61.7,1851.0,Japan,Japan,Asia,,16,Zillah Lenssen,Winterswijk
10223,2004-02-20,S24_2000,61,S24_2000,Vintage Cars,38,69.31,2633.78,Australia,Australia,,,71,Emil Halla,Ilmajoki
10236,2004-04-03,S24_2000,61,S24_2000,Vintage Cars,36,87.6,3153.6,USA,United States,,,17,Yashodha Saldanha,Bhusawal
10250,2004-05-11,S24_2000,61,S24_2000,Vintage Cars,32,87.6,2803.2,USA,United States,,,23,Caroline Sørensen,Sundby/Erslev
10263,2004-06-28,S24_2000,61,S24_2000,Vintage Cars,37,62.46,2311.02,USA,United States,,,26,Miro Niemela,Nastola
10275,2004-07-23,S24_2000,61,S24_2000,Vintage Cars,30,79.98,2399.4,France,France,,,85,Francisco Hernández,Fuenlabrada
10285,2004-08-27,S24_2000,61,S24_2000,Vintage Cars,39,70.08,2733.12,USA,United States,,,86,Britney Caldwell,Naas
10297,2004-09-16,S24_2000,61,S24_2000,Vintage Cars,32,65.51,2096.32,Ireland,Ireland,,,7,Elio Giraud,Colombes
10308,2004-10-15,S24_2000,61,S24_2000,Vintage Cars,47,63.22,2971.34,USA,United States,,,14,Yasemin Akgül,Amasya
10318,2004-11-02,S24_2000,61,S24_2000,Vintage Cars,26,86.83,2257.58,USA,United States,,,79,Willi Lefevre,Prangins
10329,2004-11-15,S24_2000,61,S24_2000,Vintage Cars,37,94.43,3493.91,USA,United States,,,7,Elio Giraud,Colombes
10340,2004-11-24,S24_2000,61,S24_2000,Vintage Cars,55,79.98,4398.9,Spain,Spain,,,9,Rosa Calderón,San Luis Soyatlán
10363,2005-01-06,S24_2000,61,S24_2000,Vintage Cars,21,100.0,3595.62,Finland,Finland,,,48,Aaron Clement,Saint-Pierre
10375,2005-02-03,S24_2000,61,S24_2000,Vintage Cars,23,100.0,2443.29,France,France,,,72,Daniel Denys,Selkirk
10389,2005-03-03,S24_2000,61,S24_2000,Vintage Cars,49,81.4,3988.6,Sweden,Sweden,,,59,Demid Lisickiy,Yalta
10402,2005-04-07,S24_2000,61,S24_2000,Vintage Cars,59,87.6,5168.4,France,France,,,87,Tomás Solorzano,Catalinas (Francisco Villa)
10416,2005-05-10,S24_2000,61,S24_2000,Vintage Cars,32,87.6,2803.2,Italy,Italy,,,93,Felix Chow,Hampstead
10105,2003-02-11,S24_2011,62,S24_2011,Vintage Cars,43,100.0,6341.21,Denmark,Denmark,,,82,بنیامین حیدری,رشت
10117,2003-04-16,S24_2011,62,S24_2011,Vintage Cars,41,100.0,5189.78,Singapore,Singapore,Asia,,95,Malik Margaret,Fountainbleu
10129,2003-06-12,S24_2011,62,S24_2011,Vintage Cars,45,100.0,6027.75,UK,United Kingdom,,,94,حسین نكو نظر,ورامین
10142,2003-08-08,S24_2011,62,S24_2011,Vintage Cars,33,100.0,3366.0,USA,United States,,,39,Noah Mortensen,Allinge
10153,2003-09-28,S24_2011,62,S24_2011,Vintage Cars,40,100.0,5456.4,Spain,Spain,,,99,Darren Phillips,Longford
10167,2003-10-23,S24_2011,62,S24_2011,Vintage Cars,33,100.0,3812.16,Sweden,Sweden,,,18,Oya Başoğlu,İstanbul
10177,2003-11-07,S24_2011,62,S24_2011,Vintage Cars,50,100.0,6083.0,Spain,Spain,,,59,Demid Lisickiy,Yalta
10185,2003-11-14,S24_2011,62,S24_2011,Vintage Cars,30,100.0,3170.7,USA,United States,,,17,Yashodha Saldanha,Bhusawal
10197,2003-11-26,S24_2011,62,S24_2011,Vintage Cars,41,100.0,4534.6,Spain,Spain,,,14,Yasemin Akgül,Amasya
10208,2004-01-02,S24_2011,62,S24_2011,Vintage Cars,35,100.0,4301.15,France,France,,,31,Porfirio de la Crúz,Orduña de Arriba
10221,2004-02-18,S24_2011,62,S24_2011,Vintage Cars,49,100.0,6804.63,Belgium,Belgium,,,24,Remziye Stabel,Zweins
10232,2004-03-20,S24_2011,62,S24_2011,Vintage Cars,46,100.0,5652.94,UK,United Kingdom,,,99,Darren Phillips,Longford
10248,2004-05-07,S24_2011,62,S24_2011,Vintage Cars,48,100.0,6960.48,USA,United States,,,60,Silvia Márquez,Barcelona
10261,2004-06-17,S24_2011,62,S24_2011,Vintage Cars,36,100.0,4512.6,Canada,Canada,,,45,Anny Skjelbred,Snurråsen
10273,2004-07-21,S24_2011,62,S24_2011,Vintage Cars,22,100.0,2784.76,Belgium,Belgium,,,98,Addison Martin,Radisson
10283,2004-08-20,S24_2011,62,S24_2011,Vintage Cars,42,100.0,5316.36,Canada,Canada,,,3,Noélie Bourgeois,Lille
10293,2004-09-09,S24_2011,62,S24_2011,Vintage Cars,21,100.0,2941.89,Italy,Italy,,,37,Anton Vasić,Lajkovac
10306,2004-10-14,S24_2011,62,S24_2011,Vintage Cars,29,100.0,3207.4,UK,United Kingdom,,,43,Lily Clark,Port Elgin
10315,2004-10-29,S24_2011,62,S24_2011,Vintage Cars,35,100.0,4215.05,France,France,,,40,Barb Parker,Plymouth
10326,2004-11-09,S24_2011,62,S24_2011,Vintage Cars,41,100.0,4333.29,Sweden,Sweden,,,90,Ana Luisa Valverde,La Higuera
10337,2004-11-21,S24_2011,62,S24_2011,Vintage Cars,29,71.97,2087.13,USA,United States,,,55,Alex Williams,Ballina
10350,2004-12-02,S24_2011,62,S24_2011,Vintage Cars,34,50.33,1711.22,Spain,Spain,,,87,Tomás Solorzano,Catalinas (Francisco Villa)
10372,2005-01-26,S24_2011,62,S24_2011,Vintage Cars,37,100.0,3910.53,Japan,Japan,Asia,,39,Noah Mortensen,Allinge
10384,2005-02-23,S24_2011,62,S24_2011,Vintage Cars,28,80.54,2255.12,USA,United States,,,15,Rasmus Christensen,Randers Nø
10396,2005-03-23,S24_2011,62,S24_2011,Vintage Cars,49,100.0,5720.75,USA,United States,,,4,Eino Tuomi,Multia
10414,2005-05-06,S24_2011,62,S24_2011,Vintage Cars,23,100.0,3335.23,USA,United States,,,93,Felix Chow,Hampstead
10101,2003-01-09,S24_2022,63,S24_2022,Vintage Cars,46,53.76,2472.96,Germany,Germany,,,86,Britney Caldwell,Naas
10110,2003-03-18,S24_2022,63,S24_2022,Vintage Cars,39,44.35,1729.65,UK,United Kingdom,,,25,Wanda Lucas,The Colony
10124,2003-05-21,S24_2022,63,S24_2022,Vintage Cars,22,45.25,995.5,USA,United States,,,13,Kurt Craig,Portarlington
10149,2003-09-12,S24_2022,63,S24_2022,Vintage Cars,49,49.28,2414.72,USA,United States,,,82,بنیامین حیدری,رشت
10162,2003-10-18,S24_2022,63,S24_2022,Vintage Cars,43,36.29,1560.47,USA,United States,,,33,Leonard Barbier,Rüeggisberg
10173,2003-11-05,S24_2022,63,S24_2022,Vintage Cars,27,41.22,1112.94,Italy,Italy,,,16,Zillah Lenssen,Winterswijk
10182,2003-11-12,S24_2022,63,S24_2022,Vintage Cars,31,36.74,1138.94,USA,United States,,,42,Mladen Jeremić,Jagodina
10193,2003-11-21,S24_2022,63,S24_2022,Vintage Cars,20,50.62,1012.4,Australia,Australia,,,66,Olive Martin,Christchurch
10205,2003-12-03,S24_2022,63,S24_2022,Vintage Cars,24,38.08,913.92,Spain,Spain,,,55,Alex Williams,Ballina
10214,2004-01-26,S24_2022,63,S24_2022,Vintage Cars,49,47.94,2349.06,Spain,Spain,,,99,Darren Phillips,Longford
10227,2004-03-02,S24_2022,63,S24_2022,Vintage Cars,24,48.38,1161.12,France,France,,,42,Mladen Jeremić,Jagodina
10244,2004-04-29,S24_2022,63,S24_2022,Vintage Cars,39,45.25,1764.75,Spain,Spain,,,34,Sarah Chu,Tecumseh
10255,2004-06-04,S24_2022,63,S24_2022,Vintage Cars,37,45.7,1690.9,France,France,,,30,Nemira Danchuk,Voznesenivka
10280,2004-08-17,S24_2022,63,S24_2022,Vintage Cars,45,47.49,2137.05,Italy,Italy,,,13,Kurt Craig,Portarlington
10289,2004-09-03,S24_2022,63,S24_2022,Vintage Cars,45,48.38,2177.1,Norway,Norway,,,13,Kurt Craig,Portarlington
10304,2004-10-11,S24_2022,63,S24_2022,Vintage Cars,44,39.42,1734.48,France,France,,,18,Oya Başoğlu,İstanbul
10312,2004-10-21,S24_2022,63,S24_2022,Vintage Cars,23,37.63,865.49,USA,United States,,,32,May Wie,Andselv
10322,2004-11-04,S24_2022,63,S24_2022,Vintage Cars,30,100.0,3500.1,USA,United States,,,96,Arnim Lehnen,Herrieden
10332,2004-11-17,S24_2022,63,S24_2022,Vintage Cars,26,85.52,2223.52,UK,United Kingdom,,,99,Darren Phillips,Longford
10345,2004-11-25,S24_2022,63,S24_2022,Vintage Cars,43,53.76,2311.68,France,France,,,39,Noah Mortensen,Allinge
10356,2004-12-09,S24_2022,63,S24_2022,Vintage Cars,26,31.86,828.36,France,France,,,46,Srđan Malešević,Zvečan
10367,2005-01-12,S24_2022,63,S24_2022,Vintage Cars,28,30.59,856.52,USA,United States,,,29,Bella Stepanenko,Slov'yansk
10380,2005-02-16,S24_2022,63,S24_2022,Vintage Cars,27,68.35,1845.45,Spain,Spain,,,62,Agathe Leroux,Bordeaux
10391,2005-03-09,S24_2022,63,S24_2022,Vintage Cars,24,100.0,4042.08,Australia,Australia,,,93,Felix Chow,Hampstead
10421,2005-05-29,S24_2022,63,S24_2022,Vintage Cars,40,45.7,1828.0,USA,United States,,,62,Agathe Leroux,Bordeaux
10103,2003-01-29,S24_2300,64,S24_2300,Vintage Cars,36,100.0,3680.28,Norway,Norway,,,57,Sofia Edwards,Invercargill
10114,2003-04-01,S24_2300,64,S24_2300,Vintage Cars,21,100.0,2925.09,France,France,,,16,Zillah Lenssen,Winterswijk
10126,2003-05-28,S24_2300,64,S24_2300,Vintage Cars,27,100.0,3415.77,Spain,Spain,,,56,Magdalena Simonović,Blace
10140,2003-07-24,S24_2300,64,S24_2300,Vintage Cars,47,100.0,5105.14,USA,United States,,,10,Nadia Mayorga,Carapán
10151,2003-09-21,S24_2300,64,S24_2300,Vintage Cars,42,100.0,5098.8,Finland,Finland,,,30,Nemira Danchuk,Voznesenivka
10165,2003-10-22,S24_2300,64,S24_2300,Vintage Cars,32,100.0,4661.76,Singapore,Singapore,Asia,,25,Wanda Lucas,The Colony
10175,2003-11-06,S24_2300,64,S24_2300,Vintage Cars,28,100.0,2969.96,UK,United Kingdom,,,84,Georg Hölscher,Readtsjerk
10184,2003-11-14,S24_2300,64,S24_2300,Vintage Cars,24,100.0,3496.32,Spain,Spain,,,5,Maya Howell,Leicester
10194,2003-11-25,S24_2300,64,S24_2300,Vintage Cars,49,100.0,5760.93,France,France,,,65,Francis Armstrong,Tamworth
10207,2003-12-09,S24_2300,64,S24_2300,Vintage Cars,46,100.0,6819.04,USA,United States,,,94,حسین نكو نظر,ورامین
10217,2004-02-04,S24_2300,64,S24_2300,Vintage Cars,28,100.0,3148.88,Singapore,Singapore,Asia,,49,Hudson Morris,Timaru
10229,2004-03-11,S24_2300,64,S24_2300,Vintage Cars,48,100.0,5704.32,USA,United States,,,3,Noélie Bourgeois,Lille
10246,2004-05-05,S24_2300,64,S24_2300,Vintage Cars,29,100.0,3520.6,Spain,Spain,,,45,Anny Skjelbred,Snurråsen
10259,2004-06-15,S24_2300,64,S24_2300,Vintage Cars,47,100.0,5285.62,Singapore,Singapore,Asia,,14,Yasemin Akgül,Amasya
10271,2004-07-20,S24_2300,64,S24_2300,Vintage Cars,43,100.0,5605.05,USA,United States,,,30,Nemira Danchuk,Voznesenivka
10281,2004-08-19,S24_2300,64,S24_2300,Vintage Cars,25,100.0,2779.5,USA,United States,,,68,Winnie Koopmanschap,Hoofddorp
10291,2004-09-08,S24_2300,64,S24_2300,Vintage Cars,48,100.0,5398.08,Sweden,Sweden,,,18,Oya Başoğlu,İstanbul
10305,2004-10-13,S24_2300,64,S24_2300,Vintage Cars,24,100.0,3189.6,USA,United States,,,62,Agathe Leroux,Bordeaux
10313,2004-10-22,S24_2300,64,S24_2300,Vintage Cars,42,100.0,5581.8,Canada,Canada,,,37,Anton Vasić,Lajkovac
10324,2004-11-05,S24_2300,64,S24_2300,Vintage Cars,31,100.0,3820.44,USA,United States,,,25,Wanda Lucas,The Colony
10334,2004-11-19,S24_2300,64,S24_2300,Vintage Cars,42,100.0,5528.04,Sweden,Sweden,,,48,Aaron Clement,Saint-Pierre
10348,2004-11-01,S24_2300,64,S24_2300,Vintage Cars,37,100.0,5981.42,Spain,Spain,,,65,Francis Armstrong,Tamworth
10358,2004-12-10,S24_2300,64,S24_2300,Vintage Cars,41,100.0,5684.65,Spain,Spain,,,53,Vera Teodosić,Svilajnac
10371,2005-01-23,S24_2300,64,S24_2300,Vintage Cars,20,100.0,3449.4,USA,United States,,,79,Willi Lefevre,Prangins
10382,2005-02-17,S24_2300,64,S24_2300,Vintage Cars,20,100.0,2654.4,USA,United States,,,73,Deveny Hartsuiker,Sint Agatha
10412,2005-05-03,S24_2300,64,S24_2300,Vintage Cars,70,100.0,8498.0,Spain,Spain,,,15,Rasmus Christensen,Randers Nø
10425,2005-05-31,S24_2300,64,S24_2300,Vintage Cars,49,100.0,5510.54,France,France,,,49,Hudson Morris,Timaru
10108,2003-03-03,S24_2360,65,S24_2360,Vintage Cars,35,58.87,2060.45,Philippines,Philippines,,,88,Julio Murray,Shepparton
10121,2003-05-07,S24_2360,65,S24_2360,Vintage Cars,32,76.88,2460.16,France,France,,,68,Winnie Koopmanschap,Hoofddorp
10135,2003-07-02,S24_2360,65,S24_2360,Vintage Cars,29,61.64,1787.56,USA,United States,,,12,Cassandra Tronstad,Havøysund
10145,2003-08-25,S24_2360,65,S24_2360,Vintage Cars,27,60.95,1645.65,USA,United States,,,59,Demid Lisickiy,Yalta
10159,2003-10-10,S24_2360,65,S24_2360,Vintage Cars,27,80.34,2169.18,USA,United States,,,37,Anton Vasić,Lajkovac
10169,2003-11-04,S24_2360,65,S24_2360,Vintage Cars,38,74.11,2816.18,Australia,Australia,,,61,Valentín Moreno,San Sebastián
10180,2003-11-11,S24_2360,65,S24_2360,Vintage Cars,35,72.03,2521.05,France,France,,,43,Lily Clark,Port Elgin
10190,2003-11-19,S24_2360,65,S24_2360,Vintage Cars,42,76.19,3199.98,Spain,Spain,,,70,Aiden Griffin,Loughrea
10211,2004-01-15,S24_2360,65,S24_2360,Vintage Cars,21,63.72,1338.12,France,France,,,39,Noah Mortensen,Allinge
10224,2004-02-21,S24_2360,65,S24_2360,Vintage Cars,37,80.34,2972.58,France,France,,,56,Magdalena Simonović,Blace
10237,2004-04-05,S24_2360,65,S24_2360,Vintage Cars,26,79.65,2070.9,USA,United States,,,63,Karl-Dieter Klaus,Sinsheim
10252,2004-05-26,S24_2360,65,S24_2360,Vintage Cars,47,65.8,3092.6,France,France,,,46,Srđan Malešević,Zvečan
10264,2004-06-30,S24_2360,65,S24_2360,Vintage Cars,37,65.1,2408.7,USA,United States,,,88,Julio Murray,Shepparton
10276,2004-08-02,S24_2360,65,S24_2360,Vintage Cars,46,75.49,3472.54,USA,United States,,,11,Ryder Lewis,Blenheim
10285,2004-08-27,S24_2360,65,S24_2360,Vintage Cars,38,59.56,2263.28,USA,United States,,,62,Agathe Leroux,Bordeaux
10299,2004-09-30,S24_2360,65,S24_2360,Vintage Cars,33,66.49,2194.17,Finland,Finland,,,77,Aashish Uchil,Naihati
10309,2004-10-15,S24_2360,65,S24_2360,Vintage Cars,24,56.1,1346.4,Norway,Norway,,,98,Addison Martin,Radisson
10319,2004-11-03,S24_2360,65,S24_2360,Vintage Cars,31,81.73,2533.63,USA,United States,,,25,Wanda Lucas,The Colony
10330,2004-11-16,S24_2360,65,S24_2360,Vintage Cars,42,81.03,3403.26,Philippines,Philippines,,,71,Emil Halla,Ilmajoki
10341,2004-11-24,S24_2360,65,S24_2360,Vintage Cars,32,100.0,3307.2,Austria,Austria,,,52,Radoslav Blagojević,Kikinda
10355,2004-12-07,S24_2360,65,S24_2360,Vintage Cars,41,70.65,2896.65,Spain,Spain,,,4,Eino Tuomi,Multia
10363,2005-01-06,S24_2360,65,S24_2360,Vintage Cars,43,61.23,2632.89,Finland,Finland,,,59,Demid Lisickiy,Yalta
10375,2005-02-03,S24_2360,65,S24_2360,Vintage Cars,20,100.0,2046.0,France,France,,,72,Daniel Denys,Selkirk
10390,2005-03-04,S24_2360,65,S24_2360,Vintage Cars,35,65.13,2279.55,USA,United States,,,20,Ljubiša Stefanović,Rača
10403,2005-04-08,S24_2360,65,S24_2360,Vintage Cars,27,79.65,2150.55,UK,United Kingdom,,,93,Felix Chow,Hampstead
10110,2003-03-18,S24_2766,66,S24_2766,Vintage Cars,43,78.15,3360.45,UK,United Kingdom,,,63,Karl-Dieter Klaus,Sinsheim
10124,2003-05-21,S24_2766,66,S24_2766,Vintage Cars,32,72.7,2326.4,USA,United States,,,54,Leticia Rolland,Zermatt
10148,2003-09-11,S24_2766,66,S24_2766,Vintage Cars,21,73.6,1545.6,Australia,Australia,,,74,Benjamin Jimenez,Wells
10161,2003-10-17,S24_2766,66,S24_2766,Vintage Cars,20,100.0,2144.6,Denmark,Denmark,,,98,Addison Martin,Radisson
10172,2003-11-05,S24_2766,66,S24_2766,Vintage Cars,22,74.51,1639.22,USA,United States,,,57,Sofia Edwards,Invercargill
10182,2003-11-12,S24_2766,66,S24_2766,Vintage Cars,36,73.6,2649.6,USA,United States,,,90,Ana Luisa Valverde,La Higuera
10192,2003-11-20,S24_2766,66,S24_2766,Vintage Cars,46,83.6,3845.6,USA,United States,,,41,Aurelio Rousseau,Haute-Sorne
10204,2003-12-02,S24_2766,66,S24_2766,Vintage Cars,47,96.32,4527.04,USA,United States,,,3,Noélie Bourgeois,Lille
10212,2004-01-16,S24_2766,66,S24_2766,Vintage Cars,45,88.14,3966.3,Spain,Spain,,,6,Fatma Beşerler,Iğdır
10227,2004-03-02,S24_2766,66,S24_2766,Vintage Cars,47,88.14,4142.58,France,France,,,5,Maya Howell,Leicester
10241,2004-04-13,S24_2766,66,S24_2766,Vintage Cars,47,94.5,4441.5,France,France,,,5,Maya Howell,Leicester
10267,2004-07-07,S24_2766,66,S24_2766,Vintage Cars,38,87.24,3315.12,USA,United States,,,54,Leticia Rolland,Zermatt
10279,2004-08-09,S24_2766,66,S24_2766,Vintage Cars,49,79.97,3918.53,Spain,Spain,,,47,Giovana Moreira,Americana
10288,2004-09-01,S24_2766,66,S24_2766,Vintage Cars,35,80.87,2830.45,Singapore,Singapore,Asia,,87,Tomás Solorzano,Catalinas (Francisco Villa)
10302,2003-10-06,S24_2766,66,S24_2766,Vintage Cars,49,100.0,5298.86,UK,United Kingdom,,,49,Hudson Morris,Timaru
